as_of_date,ticker,value_score,quality_score,growth_score,alt_momentum_score,peer_relative_score,proxy_inferred_score,pead_score,risk_penalty,liquidity_penalty,final_alpha_score,confidence,fundamental_confidence,value_confidence,alt_confidence,peer_confidence,proxy_confidence,structural_anomaly_penalty,valuation_context_strength,valuation_method_strength,strongest_drivers,revenue_cagr_3y,fcf_cagr_3y,roic,fcf_margin,asset_turnover,debt_to_ebitda,valuation_score_raw,nowcast_source_mix,nowcast_direct_source_count,nowcast_proxy_source_count,nowcast_proxy_share,expected_kpi_surprise,probability_post_earnings_outperform,deviation_vs_consensus,expected_stock_reaction,historical_backtest,pead_raw,next_earnings_date,days_to_earnings,gate_confidence,gate_leverage,gate_event_risk,eligible,gate_reason
2026-04-02,MPWR,0.08741248013352723,0.49648234273054315,0.27256080000000005,0.4904678008887954,0.4904678008887954,0.42777108237516687,0,0,0,0.3595934933628116,0.8305022971014494,1,0.9840000000000001,0.4168833333333334,0.53165,0.7208660000000001,0,1,0.92,quality(0.50); alt_momentum(0.49); peer_relative(0.49),0.158615,0.522787,0.24098,0.237689,0.665314,0.025567,0.107692,hybrid,1,2,0.6667000000000001,0.3586,0.8090999999999999,0.3586,Likely positive post-earnings drift,Insufficient historical setups (need outcomes + historical alt data).,,2026-07-29,118,true,true,true,true,
2026-04-02,LRCX,0.5227270402893089,0.6093974044051126,0.12300720000000001,0.6219464093192036,0.6219464093192036,0.5603074818409823,0,0,0,0.4441827880953908,0.8305022971014494,1,0.9840000000000001,0.4168833333333334,0.53165,0.7208660000000001,0,1,0.92,alt_momentum(0.62); peer_relative(0.62); quality(0.61),0.022858,0.28466,0.666833,0.293675,0.863685,0.71327,0.533333,hybrid,1,2,0.6667000000000001,0.6724,0.9022,0.6724,Likely positive post-earnings drift,"n=1, hit_rate=100.00%, avg_5d=12.08%, similar5_avg_5d=12.08%",,2026-07-28,117,true,true,true,true,
2026-04-02,IDXX,0,0.6792691546837424,0.1922204,0.4964106339898499,0.4964106339898499,0.4395948014722647,0,0,0,0.3849614023798541,0.8305022971014494,1,0.9840000000000001,0.4168833333333334,0.53165,0.7208660000000001,0,1,0.92,quality(0.68); alt_momentum(0.50); peer_relative(0.50),0.085223,0.395328,0.453084,0.242484,1.284396,0.648454,0.022222,hybrid,1,2,0.6667000000000001,0.4086,0.7954000000000001,0.4086,Likely positive post-earnings drift,Insufficient historical setups (need outcomes + historical alt data).,,,,true,true,true,true,
2026-04-02,TTD,0.533102606113044,0.2677750393798255,0.1684512,0.1096268637092745,0.1096268637092745,0.09458975277678247,0,0,0,0.19764268139331848,0.8535718623188406,1,0.929,0.5068833333333334,0.60165,0.8036660000000001,0,0.78,0.92,value(0.53); quality(0.27); growth(0.17),0.224419,0.196709,0.175295,0.270332,0.470694,0.618816,0.543478,hybrid,1,2,0.6667000000000001,-0.2389,0.3837,-0.2389,Mixed / neutral expected reaction,Insufficient historical setups (need outcomes + historical alt data).,,,,true,true,true,true,
2026-04-02,CBOE,0.7382309685838708,0.2958884420210822,0.19070199999999998,0,0,0,0,0,0,0.1956674162040793,0.6373913043478262,1,0.9640000000000001,0,0,0,0,1,0.82,value(0.74); quality(0.30); growth(0.19),0.059967,0.416788,0.235545,0.35671,0.506615,0.972013,0.744048,none,,,,,,,,No setup history in nowcast output,,2026-07-30,119,true,true,true,true,
2026-04-02,COR,0.7954545919421383,0.6346369976287223,0.09482159999999999,0,0,0,0,0.083153,0,0.18860520055396887,0.5821413043478263,0.89434,0.9734340000000001,0,0,0,0.12,1,0.92,value(0.80); quality(0.63); growth(0.09),0.10434,0.132714,0.567432,0.009981,4.195487,1.53153,0.8,none,,,,,,,,No setup history in nowcast output,,,,true,true,true,true,
2026-04-02,GRMN,0.49886375025823854,0.4496152099697442,0.2002236,0,0,0,0,0,0,0.2153316737176548,0.6395652173913045,1,0.9840000000000001,0,0,0,0,1,0.92,value(0.50); quality(0.45); growth(0.20),0.142359,0.3582,0.225936,0.188104,0.659063,0.07983,0.51,none,,,,,,,,No setup history in nowcast output,,2026-07-28,117,true,true,true,true,
2026-04-02,LII,0.46818193904955924,0.4836458911849641,0.20094879999999998,0,0,0,0,0.0019001000000000046,0,0.21971122052489622,0.6395652173913045,1,0.9840000000000001,0,0,0,0,1,0.92,quality(0.48); value(0.47); growth(0.20),0.032615,0.469757,0.293484,0.122957,1.272796,1.519001,0.48,none,,,,,,,,No setup history in nowcast output,,2026-07-21,110,true,true,true,true,
2026-04-02,UHS,0.9042236581309868,0.3036433714136419,0.22226759999999998,0,0,0,0,0.1277414,0,0.09356354809478201,0.6335869565217391,1,0.929,0,0,0,0,0.78,0.92,value(0.90); quality(0.30); growth(0.22),0.090257,0.465412,0.124135,0.047484,1.118321,1.977414,0.906352,none,,,,,,,,No setup history in nowcast output,,2026-07-27,116,true,true,true,true,
2026-04-02,MNST,0.04545510330565834,0.5928251619198429,0.20676959999999997,0,0,0,0,0,0,0.21009761604892344,0.6395652173913045,1,0.9840000000000001,0,0,0,0,1,0.92,quality(0.59); growth(0.21); value(0.05),0.095368,0.421556,0.301159,0.233972,0.830352,0,0.066667,none,,,,,,,,No setup history in nowcast output,,,,true,true,true,true,
2026-04-02,AOS,0.8330214015860451,0.6323909309100103,0.08012319999999999,0,0,0,0,0,0,0.2716747955043073,0.6335869565217391,1,0.929,0,0,0,0,0.78,0.92,value(0.83); quality(0.63); growth(0.08),0.00673,0.193578,0.296541,0.142551,1.2187,0.236256,0.836732,none,,,,,,,,No setup history in nowcast output,,2026-07-20,109,true,true,true,true,
2026-04-02,JBHT,0.26704528021698176,0.5388778685336193,0.235686,0,0,0,0,0.08,0,0.1440524725257754,0.6395652173913045,1,0.9840000000000001,0,0,0,0,1,0.92,quality(0.54); value(0.27); growth(0.24),-0.067837,0.589215,0.129969,0.078971,1.51367,0.928438,0.283333,none,,,,,,,,No setup history in nowcast output,,2026-07-13,102,true,true,true,true,
2026-04-02,PHM,0.5909091838842764,0.3735282982958476,0.1967288,0,0,0,0,0,0,0.2032238949283065,0.6395652173913045,1,0.9840000000000001,0,0,0,0,1,0.92,value(0.59); quality(0.37); growth(0.20),0.026554,0.465268,0.170637,0.101001,0.959195,0.743,0.6,none,,,,,,,,No setup history in nowcast output,,2026-07-20,109,true,true,true,true,
2026-04-02,QCOM,0.8741258240623128,0.44194640606777436,0.09357560000000001,0,0,0,0,0,0,0.22732474404453037,0.6395652173913045,1,0.9840000000000001,0,0,0,0,1,0.92,value(0.87); quality(0.44); growth(0.09),0.000633,0.233306,0.321056,0.289495,0.883154,1.058231,0.876923,none,,,,,,,,No setup history in nowcast output,,2026-07-28,117,true,true,true,true,
2026-04-02,AVGO,0.5437062400667636,0.17681017654948694,0.1701752,0,0,0,0,0.03690389999999999,0,0.10264401567503784,0.6395652173913045,1,0.9840000000000001,0,0,0,0,1,0.92,value(0.54); quality(0.18); growth(0.17),0.243784,0.181654,0.158152,0.421275,0.373407,1.869039,0.553846,none,,,,,,,,No setup history in nowcast output,,,,true,true,true,true,
2026-04-02,FFIV,0.6260326986289322,0.38110477221608074,0.1400312,0,0,0,0,0,0,0.19630842236123502,0.6395652173913045,1,0.9840000000000001,0,0,0,0,1,0.92,value(0.63); quality(0.38); growth(0.14),0.046319,0.303759,0.270274,0.293518,0.488658,0.2962,0.634343,none,,,,,,,,No setup history in nowcast output,,2026-07-28,117,true,true,true,true,
2026-04-02,BSX,0.5616888496161705,0.07779131615155088,0.2861904,0.452996397486129,0.452996397486129,0.3980326373733754,0,0.06419739999999999,0,0.2210287386839381,0.8305022971014494,1,0.9840000000000001,0.4168833333333334,0.53165,0.7208660000000001,0,1,0.92,value(0.56); alt_momentum(0.45); peer_relative(0.45),0.165419,0.550057,0.100621,0.169573,0.459643,2.141974,0.571429,hybrid,1,2,0.6667000000000001,0.3185,0.7579,0.3185,Likely positive post-earnings drift,Insufficient historical setups (need outcomes + historical alt data).,,2026-07-21,110,true,true,true,true,
2026-04-02,TKO,0.26704528021698176,0.02159550520218707,0.376126,0,0,0,0,0.15180120000000003,0,-0.036518165573711334,0.6395652173913045,1,0.9840000000000001,0,0,0,0,1,0.92,growth(0.38); value(0.27); quality(0.02),0.607401,0.332914,0.105196,0.244717,0.305576,3.018012,0.283333,none,,,,,,,,No setup history in nowcast output,,,,true,false,true,false,HIGH_LEVERAGE
2026-04-02,META,0.3047072034756355,0.2731445257259805,0.2144088,0,0,0,0,0,0,0.1513896782935783,0.6335869565217391,1,0.929,0,0,0,0,0.78,0.92,value(0.30); quality(0.27); growth(0.21),0.198938,0.337084,0.220869,0.229437,0.549056,0.823391,0.320158,none,,,,,,,,No setup history in nowcast output,,2026-07-28,117,true,true,true,true,
