market_date,spy_return_5d,spy_return_20d,qqq_return_5d,qqq_return_20d,rsp_return_20d,rsp_spy_relative_20d,sector_positive_ratio_20d,top_sector_leaders_20d,top_sector_laggards_20d,vix_close,vix_change_5d,spy_realized_vol_20d,qqq_realized_vol_20d
2025-11-19,-0.03036385081002091,-0.007741866219382554,-0.034150147346526105,-0.009281659034274137,-0.02849768709549294,-0.020755820876110387,0.18181818181818182,HEALTHCARE:0.044|ENERGY:0.024|TECH:-0.016,DISCRETIONARY:-0.054|REAL_ESTATE:-0.048|STAPLES:-0.041,23.65999984741211,0.351227843411799,0.13042033793622168,0.18950669038104037
2025-11-20,-0.02903100408426318,-0.028626248903260487,-0.037360312825648445,-0.04079727496367358,-0.04487791571145272,-0.016251666808192233,0.09090909090909091,HEALTHCARE:0.037|ENERGY:-0.001|UTILITIES:-0.026,DISCRETIONARY:-0.072|TECH:-0.059|MATERIALS:-0.055,26.420000076293945,0.3210000038146972,0.13801518674050914,0.20303411930802448
2025-11-21,-0.019198340740675723,-0.02690288374920846,-0.030860949249159275,-0.04380158733306627,-0.028756604971997057,-0.0018537212227885957,0.18181818181818182,HEALTHCARE:0.059|ENERGY:0.015|STAPLES:-0.015,TECH:-0.069|DISCRETIONARY:-0.051|REAL_ESTATE:-0.041,23.43000030517578,0.18154313642563635,0.1396934052344342,0.20083908714003113
2025-11-24,0.004596855131794753,-0.024093807195795458,0.002484795037100085,-0.036507582535165284,-0.029045808639576176,-0.004952001443780718,0.18181818181818182,HEALTHCARE:0.061|ENERGY:0.010|FINANCIALS:-0.027,TECH:-0.065|DISCRETIONARY:-0.052|REAL_ESTATE:-0.042,20.520000457763672,-0.08310986473420479,0.1434041218731961,0.2117472026797513
2025-11-25,0.022633705056576803,-0.01752389740140714,0.021096380492974687,-0.0379669075164627,-0.00672068210573451,0.01080321529567263,0.18181818181818182,HEALTHCARE:0.092|ENERGY:0.014|STAPLES:-0.005,TECH:-0.071|DISCRETIONARY:-0.032|COMMUNICATIONS:-0.020,18.559999465942383,-0.24827869321669127,0.14750686616163344,0.21095198115642766
2025-11-26,0.025730836401788526,-0.0112163887186022,0.024005170523324626,-0.033817288087567676,0.011522330509513123,0.022738719228115323,0.5454545454545454,HEALTHCARE:0.100|STAPLES:0.030|REAL_ESTATE:0.020,TECH:-0.067|DISCRETIONARY:-0.017|COMMUNICATIONS:-0.016,17.190000534057617,-0.27345728466106345,0.14989494719968657,0.21311900767237063
2025-11-28,0.0472927858105181,0.005236530061155209,0.057336058731181305,-0.01086168218014405,0.021384339865308633,0.016147809804153423,0.8181818181818182,HEALTHCARE:0.093|STAPLES:0.038|MATERIALS:0.037,TECH:-0.047|INDUSTRIALS:-0.006|COMMUNICATIONS:0.009,16.350000381469727,-0.3811506308003305,0.1461636629362314,0.20957306291695718
2025-12-01,0.03222910068211782,-0.00262437429133755,0.045926686707231656,-0.018916861486132253,0.01218549172745198,0.01480986601878953,0.6363636363636364,HEALTHCARE:0.077|MATERIALS:0.041|STAPLES:0.039,TECH:-0.048|INDUSTRIALS:-0.023|DISCRETIONARY:-0.014,17.239999771118164,-0.264191227205841,0.14664708314636454,0.2088470069742114
2025-12-02,0.01914086627131506,-0.0026487418992486855,0.02782740004689721,-0.015947300430760092,0.013708841265003269,0.016357583164251954,0.6363636363636364,HEALTHCARE:0.069|STAPLES:0.041|MATERIALS:0.038,TECH:-0.042|DISCRETIONARY:-0.024|UTILITIES:-0.014,16.59000015258789,-0.1915204784358998,0.14664289556687282,0.21014917784942067
2025-12-03,0.0131403252112956,0.012810240556425878,0.0240274272988652,0.006895470216977673,0.02824462493775104,0.015434384381325161,0.8181818181818182,HEALTHCARE:0.069|ENERGY:0.053|MATERIALS:0.050,UTILITIES:-0.014|TECH:-0.013|REAL_ESTATE:0.003,16.079999923706055,-0.13362066883607027,0.1405896889778395,0.19766672313453718
2025-12-04,0.006929665399872054,0.010050443819184851,0.014114329977749973,-0.0005455614496874261,0.022581664928606804,0.012531221109421953,0.7272727272727273,HEALTHCARE:0.057|ENERGY:0.055|MATERIALS:0.038,UTILITIES:-0.016|TECH:-0.014|DISCRETIONARY:-0.012,15.779999732971191,-0.08202447686332925,0.14021580493112742,0.19642406538345708
2025-12-05,0.003365588310136003,0.02294458516251563,0.010060497173066674,0.0225775007097766,0.03225807785731494,0.009313492694799308,0.9090909090909091,HEALTHCARE:0.050|COMMUNICATIONS:0.042|ENERGY:0.040,UTILITIES:-0.021|REAL_ESTATE:0.006|INDUSTRIALS:0.013,15.40999984741211,-0.05749238606275309,0.13408366233333383,0.18445167981347327
2025-12-08,0.004939255254257979,0.018868292188469526,0.011520442626123506,0.023846308934232008,0.017541063522743094,-0.001327228665726432,0.8181818181818182,COMMUNICATIONS:0.037|HEALTHCARE:0.036|TECH:0.025,UTILITIES:-0.047|REAL_ESTATE:-0.013|DISCRETIONARY:0.001,16.65999984741211,-0.03364268743655774,0.13484946828729044,0.1841390477344116
2025-12-09,0.00221553372035288,0.0023479707834102026,0.004903531932082483,0.00292026946636037,0.009807157492682794,0.007459186709272592,0.6363636363636364,COMMUNICATIONS:0.027|STAPLES:0.020|HEALTHCARE:0.018,UTILITIES:-0.046|REAL_ESTATE:-0.018|DISCRETIONARY:-0.013,16.93000030517578,0.020494282667915087,0.12405479129375274,0.1680391191387727
2025-12-10,0.005381004118417687,0.006691162824556507,0.006559428932519484,0.009717273004799853,0.018131060759577267,0.01143989793502076,0.7272727272727273,COMMUNICATIONS:0.025|TECH:0.015|FINANCIALS:0.013,UTILITIES:-0.047|REAL_ESTATE:-0.027|DISCRETIONARY:-0.001,15.770000457763672,-0.019278573844105806,0.12589568731645007,0.16823927500564714
2025-12-11,0.0069843114885250746,0.008472477629111186,0.004237997383176095,0.007245502238794277,0.023924740881777762,0.015452263252666576,0.8181818181818182,COMMUNICATIONS:0.029|MATERIALS:0.024|FINANCIALS:0.022,UTILITIES:-0.043|REAL_ESTATE:-0.014|HEALTHCARE:0.005,14.850000381469727,-0.05893532111780064,0.1260835694744324,0.1686859133863195
2025-12-12,-0.00573140237185743,0.014463439469129868,-0.018961357938419576,0.008579894541331567,0.028612538456503245,0.014149098987373376,0.8181818181818182,COMMUNICATIONS:0.041|DISCRETIONARY:0.041|FINANCIALS:0.037,UTILITIES:-0.034|REAL_ESTATE:-0.002|TECH:0.003,15.739999771118164,0.021414661062535645,0.11728776895291529,0.1666604120972083
2025-12-15,-0.004242097572464298,0.013096612628740179,-0.022009415831657164,0.0027592465663937027,0.033682055254312004,0.020585442625571826,0.6363636363636364,DISCRETIONARY:0.054|FINANCIALS:0.048|COMMUNICATIONS:0.047,UTILITIES:-0.026|ENERGY:-0.018|TECH:-0.012,16.5,-0.009603832465638562,0.1175080359915359,0.16771628762038698
2025-12-16,-0.006105018284769725,0.019829706762488408,-0.021278322490528856,0.01340155293354428,0.04007994769347767,0.02025024093098926,0.7272727272727273,DISCRETIONARY:0.066|FINANCIALS:0.062|MATERIALS:0.053,UTILITIES:-0.039|ENERGY:-0.030|REAL_ESTATE:-0.003,16.479999542236328,-0.026580080025272124,0.112526945136515,0.16475529874450798
2025-12-17,-0.02351766529924426,0.01714945431821402,-0.04333902917907084,0.006875569261383552,0.03665059714707386,0.01950114282885984,0.6363636363636364,DISCRETIONARY:0.074|FINANCIALS:0.063|MATERIALS:0.057,UTILITIES:-0.041|ENERGY:-0.016|REAL_ESTATE:-0.002,17.6200008392334,0.11731137145014858,0.11562682640593037,0.17247235853826226
2025-12-18,-0.01842798958835823,0.02088639964398542,-0.026327578705529597,0.015403340704008395,0.042021314178884994,0.021134914534899574,0.7272727272727273,DISCRETIONARY:0.090|FINANCIALS:0.058|MATERIALS:0.054,UTILITIES:-0.024|ENERGY:-0.018|REAL_ESTATE:-0.001,16.8700008392334,0.13602696335848496,0.11750869972103462,0.17829862677313957
2025-12-19,0.0012336681007840689,0.046083814134432854,0.00558966570502295,0.05357958174950239,0.05873319798290089,0.012649383848468032,0.7272727272727273,DISCRETIONARY:0.102|MATERIALS:0.074|FINANCIALS:0.073,UTILITIES:-0.031|ENERGY:-0.007|REAL_ESTATE:-0.001,14.90999984741211,-0.05273188918522398,0.1041723905909517,0.15844078099515255
2025-12-22,0.00899572531270243,0.04221902748729445,0.01550728203627405,0.05073602825976864,0.0460252997025441,0.003806272215249651,0.6363636363636364,DISCRETIONARY:0.085|FINANCIALS:0.074|MATERIALS:0.063,UTILITIES:-0.036|REAL_ESTATE:-0.007|ENERGY:-0.003,14.079999923706055,-0.14666667129054212,0.10149612574521587,0.1576670451616629
2025-12-23,0.016384359227833434,0.031795946537494846,0.01824522733840328,0.029333611602277987,0.03928512985371957,0.0074891833162247234,0.7272727272727273,FINANCIALS:0.072|DISCRETIONARY:0.069|MATERIALS:0.063,UTILITIES:-0.044|REAL_ESTATE:-0.008|HEALTHCARE:-0.002,14,-0.1504854132963036,0.09128839976952197,0.13459609325561797
2025-12-24,0.031307731979074216,0.025776963569409395,0.040512176461541705,0.02602096140259902,0.028442021972702847,0.002665058403293452,0.7272727272727273,FINANCIALS:0.064|DISCRETIONARY:0.050|MATERIALS:0.049,UTILITIES:-0.036|HEALTHCARE:-0.019|REAL_ESTATE:-0.010,13.470000267028809,-0.235527830564232,0.08714213061954004,0.1336366939653718
2025-12-26,0.023474545196679797,0.018640764704304535,0.025584508189754995,0.016969411646573507,0.02157929651289847,0.002938531808593936,0.5454545454545454,FINANCIALS:0.054|MATERIALS:0.043|DISCRETIONARY:0.039,UTILITIES:-0.049|HEALTHCARE:-0.015|REAL_ESTATE:-0.012,13.600000381469727,-0.1938352279247585,0.08479783267822416,0.1308475654197328
2025-12-29,0.010667135953624785,0.009500444119332707,0.007487190380267794,0.003907815205508758,0.014408116767372858,0.004907672648040151,0.5454545454545454,FINANCIALS:0.041|MATERIALS:0.029|COMMUNICATIONS:0.025,UTILITIES:-0.054|REAL_ESTATE:-0.014|STAPLES:-0.014,14.199999809265137,-0.04761905066486005,0.08447757921608699,0.1294799528085976
2025-12-30,0.0031832857657616564,0.012892106792367075,0.0003551985563878812,0.0049549949712393015,0.01975793005259563,0.006865823260228554,0.7272727272727273,FINANCIALS:0.047|INDUSTRIALS:0.036|COMMUNICATIONS:0.033,UTILITIES:-0.029|STAPLES:-0.014|ENERGY:-0.007,14.329999923706055,0.017755681914392918,0.0827308102484795,0.12916867827305728
2025-12-31,-0.008779594546242886,0.003528786176813181,-0.01253795010399994,-0.011090891239850631,0.012006884253529027,0.008478098076715845,0.6363636363636364,FINANCIALS:0.040|MATERIALS:0.032|COMMUNICATIONS:0.025,UTILITIES:-0.028|STAPLES:-0.014|REAL_ESTATE:-0.005,14.949999809265137,0.06785712923322396,0.08714128370194803,0.12932074700807006
2026-01-02,-0.010443532083452167,0.0018989508962730106,-0.017325661074150234,-0.015412631446926284,0.01115968882482088,0.009260737928547869,0.5454545454545454,MATERIALS:0.042|FINANCIALS:0.029|INDUSTRIALS:0.028,STAPLES:-0.014|UTILITIES:-0.014|DISCRETIONARY:-0.010,14.510000228881836,0.07720860736719404,0.08654969732070558,0.12892838609514565
2026-01-05,-0.003751938850462766,0.007834928015096665,-0.009456808497570912,-0.006668087714679749,0.020224820176387936,0.012389892161291272,0.6363636363636364,MATERIALS:0.058|FINANCIALS:0.050|INDUSTRIALS:0.035,UTILITIES:-0.023|STAPLES:-0.014|TECH:-0.006,14.899999618530273,0.0955881765144524,0.08946069550881451,0.13237853355830556
2026-01-06,0.005757075337395445,0.011906553362315497,0.004107082182196686,-0.0020093351564975936,0.03012201550957827,0.018215462147262773,0.8181818181818182,MATERIALS:0.083|FINANCIALS:0.054|INDUSTRIALS:0.052,STAPLES:-0.013|UTILITIES:-0.009|TECH:0.000,14.75,0.03873240831848479,0.09138360600716575,0.1352973927950444
2026-01-07,0.0037408301022439083,0.01168419758719863,0.007410151579130053,0.0008713824762338618,0.0247033932975651,0.013019195710366471,0.6363636363636364,MATERIALS:0.079|HEALTHCARE:0.054|FINANCIALS:0.043,UTILITIES:-0.020|STAPLES:-0.015|TECH:-0.007,15.380000114440918,0.07327286785241727,0.09149580255545985,0.13517638332475437
2026-01-08,0.0111303493724908,0.012455283351697544,0.010027476626960574,-0.006048501178980037,0.03544159482492293,0.022986311473225385,0.8181818181818182,MATERIALS:0.100|HEALTHCARE:0.054|FINANCIALS:0.053,TECH:-0.026|UTILITIES:-0.018|STAPLES:0.006,15.449999809265137,0.03344481648020681,0.09138217060696835,0.13653179743720006
2026-01-09,0.01595501466866245,0.012436339243236949,0.022067421876526216,-0.00024316054894613082,0.027001142350508545,0.014564803107271596,0.8181818181818182,MATERIALS:0.096|INDUSTRIALS:0.041|DISCRETIONARY:0.039,TECH:-0.017|UTILITIES:-0.005|REAL_ESTATE:0.009,14.489999771118164,-0.0013783912783034147,0.09136673480867734,0.1403255132603662
2026-01-12,0.010818359770599084,0.01167221498201898,0.014854638321656122,0.0038332558641800407,0.019701767104724155,0.008029552122705175,0.8181818181818182,MATERIALS:0.081|INDUSTRIALS:0.038|DISCRETIONARY:0.036,UTILITIES:-0.011|TECH:-0.008|REAL_ESTATE:0.006,15.119999885559082,0.014765118970553992,0.0912263092436221,0.13985168293277042
2026-01-13,0.0028332205683356815,0.020623109533286943,0.004523465261610182,0.021881298009467587,0.026661064484148733,0.00603795495086179,0.9090909090909091,MATERIALS:0.085|INDUSTRIALS:0.050|ENERGY:0.042,FINANCIALS:-0.010|UTILITIES:0.000|COMMUNICATIONS:0.006,15.979999542236328,0.08338979947364944,0.0819914161760859,0.1208523106289258
2026-01-14,0.0011310598769467273,0.017143294089937866,-0.007163304841050433,0.01606482899003625,0.030054845164678934,0.012911551074741068,0.8181818181818182,MATERIALS:0.086|ENERGY:0.073|INDUSTRIALS:0.050,FINANCIALS:-0.012|UTILITIES:-0.001|COMMUNICATIONS:0.004,16.75,0.08907671491320301,0.08414389776095665,0.12599536626182134
2026-01-15,0.003959289071240324,0.02270753468944231,0.002111400221688653,0.01770518741405902,0.04193465899726134,0.019227124307819032,0.8181818181818182,ENERGY:0.096|MATERIALS:0.094|INDUSTRIALS:0.066,FINANCIALS:-0.001|COMMUNICATIONS:-0.001|DISCRETIONARY:0.006,15.84000015258789,0.02524274097976864,0.0833274551712744,0.1263094234140895
2026-01-16,-0.003472281313865788,0.03321979272691,-0.008601239074618294,0.03605950497585275,0.04208992552002688,0.00887013279311688,0.9090909090909091,INDUSTRIALS:0.091|MATERIALS:0.083|ENERGY:0.074,COMMUNICATIONS:-0.002|FINANCIALS:0.000|HEALTHCARE:0.013,15.859999656677246,0.09454795770872271,0.07109537077646086,0.10466655325822563
2026-01-20,-0.02528912096608693,0.004600684921500564,-0.030470212605697933,-0.0004377017853450793,0.024351026494991546,0.01975034157349098,0.6363636363636364,ENERGY:0.088|MATERIALS:0.072|INDUSTRIALS:0.062,DISCRETIONARY:-0.026|COMMUNICATIONS:-0.023|FINANCIALS:-0.021,20.09000015258789,0.32870372385224633,0.10164026664140244,0.12226718429531143
2026-01-21,-0.012064553179889859,0.007067360873247885,-0.015904432297183857,0.00003897254101858927,0.03791457210675553,0.030847211233507643,0.6363636363636364,ENERGY:0.114|MATERIALS:0.091|INDUSTRIALS:0.071,FINANCIALS:-0.022|COMMUNICATIONS:-0.013|TECH:-0.005,16.899999618530273,0.05757197137974357,0.10462382479398795,0.12291399524065208
2026-01-22,-0.001998926955301239,0.006059860786209015,0.0019530625796759793,0.0025031678204121555,0.0316214067923819,0.025561546006172886,0.7272727272727273,ENERGY:0.106|MATERIALS:0.084|STAPLES:0.056,FINANCIALS:-0.027|COMMUNICATIONS:-0.004|TECH:-0.002,15.640000343322754,-0.06626863621953705,0.10397291430173886,0.1244058232117894
2026-01-23,-0.004348245079689561,0.0018459477843200123,0.0015117331070140239,0.0009805680143075701,0.029416444762353278,0.027570496978033265,0.6363636363636364,ENERGY:0.105|MATERIALS:0.092|STAPLES:0.070,FINANCIALS:-0.043|TECH:-0.006|COMMUNICATIONS:-0.004,16.09000015258789,0.015782828130791238,0.10281475089729077,0.12381552945300602
2026-01-26,0.0015469911274754722,0.003403874993916478,0.006760440240151766,0.0024522028099838167,0.028123258106602433,0.024719383112685955,0.6363636363636364,ENERGY:0.109|MATERIALS:0.091|STAPLES:0.060,FINANCIALS:-0.042|COMMUNICATIONS:-0.003|DISCRETIONARY:-0.002,16.149999618530273,0.018284991685414864,0.10360338265636694,0.12434813269159826
2026-01-27,0.02643228149343768,0.007503877700925532,0.037940346992118235,0.011604631665517617,0.026258753023081782,0.01875487532215625,0.7272727272727273,ENERGY:0.124|MATERIALS:0.084|STAPLES:0.063,FINANCIALS:-0.047|COMMUNICATIONS:-0.009|HEALTHCARE:-0.004,16.350000381469727,-0.18616225697919653,0.10442614203213124,0.12809556258119553
2026-01-28,0.014619150676635773,0.011005299385000944,0.027487461842113703,0.01989138467510876,0.024493560656871693,0.01348826127187075,0.7272727272727273,ENERGY:0.122|MATERIALS:0.092|STAPLES:0.052,FINANCIALS:-0.042|COMMUNICATIONS:-0.010|HEALTHCARE:-0.010,16.350000381469727,-0.03254433428847481,0.10346061761619164,0.12684236789123202
2026-01-29,0.007344167943444724,0.010232674073495929,0.013966711440476232,0.01614390743452021,0.027482994643261982,0.017250320569766053,0.8181818181818182,ENERGY:0.123|MATERIALS:0.093|INDUSTRIALS:0.060,FINANCIALS:-0.030|HEALTHCARE:-0.012|DISCRETIONARY:0.007,16.8799991607666,0.07928381011661845,0.103658952169194,0.12867772034852556
2026-01-30,0.003975460654394469,0.0147377327962257,-0.0013649929792509674,0.012306484762509173,0.03403631789586359,0.019298585099637888,0.7272727272727273,ENERGY:0.142|MATERIALS:0.086|STAPLES:0.075,FINANCIALS:-0.024|TECH:-0.001|HEALTHCARE:-0.000,17.440000534057617,0.0839030682826063,0.10045517480066675,0.13265383160774216
2026-02-02,0.0038687928800782423,0.017916480180374172,0.0010871910196672552,0.021235642460639692,0.032355048427967326,0.014438568247593153,0.8181818181818182,ENERGY:0.096|STAPLES:0.088|MATERIALS:0.077,FINANCIALS:-0.016|UTILITIES:-0.013|HEALTHCARE:0.001,16.34000015258789,0.01176473922882404,0.10146440419294532,0.13399905619848118
2026-02-03,-0.008569437550032477,0.002631949905116393,-0.023148974786713294,-0.002378664524345764,0.02013879168352073,0.017506841778404336,0.6363636363636364,STAPLES:0.110|ENERGY:0.102|MATERIALS:0.088,FINANCIALS:-0.046|TECH:-0.018|HEALTHCARE:-0.006,18,0.1009174055066262,0.10412797650161394,0.14304652301780474
2026-02-04,-0.013272515783840255,-0.00812359161707843,-0.04338138152455251,-0.028343585344933198,0.016751279894178017,0.024874871511256447,0.5454545454545454,ENERGY:0.158|STAPLES:0.123|MATERIALS:0.092,TECH:-0.058|FINANCIALS:-0.043|HEALTHCARE:-0.013,18.639999389648438,0.14006109814982515,0.1032431047328261,0.15130795183352747
2026-02-05,-0.023658528907078313,-0.017343894388970327,-0.05147503872482739,-0.043251788818585046,0.0193541388011238,0.036698033190094126,0.5454545454545454,ENERGY:0.157|STAPLES:0.134|MATERIALS:0.082,TECH:-0.074|FINANCIALS:-0.042|HEALTHCARE:-0.030,21.770000457763672,0.28969203436707947,0.11120723476893993,0.15754610514752215
2026-02-06,-0.001950937693641075,0.0016097759627855535,-0.019650375441472523,-0.01743833188646715,0.02952251492689295,0.027912738964107398,0.5454545454545454,ENERGY:0.144|STAPLES:0.121|MATERIALS:0.084,DISCRETIONARY:-0.040|FINANCIALS:-0.029|TECH:-0.022,20.3700008392334,0.16800459950984203,0.1307982380081229,0.17595559665523855
2026-02-09,-0.0020994377502405737,-0.00017282927967843253,-0.018877566805934,-0.019676024350835486,0.02419030937417821,0.024363138653856642,0.5454545454545454,ENERGY:0.149|STAPLES:0.103|MATERIALS:0.081,DISCRETIONARY:-0.055|FINANCIALS:-0.032|TECH:-0.019,17.360000610351562,0.06242352804397777,0.12982249348307887,0.17436345209648318
2026-02-10,0.0037560940669103537,-0.0043731199620794525,-0.008191137038064622,-0.02503309829572642,0.026898633280788564,0.03127175324286802,0.6363636363636364,ENERGY:0.156|MATERIALS:0.090|STAPLES:0.087,DISCRETIONARY:-0.050|FINANCIALS:-0.031|TECH:-0.029,17.790000915527344,-0.011666615804036495,0.12999473196511718,0.17467192595698935
2026-02-11,0.008408820721737431,-0.0026089096726557015,0.01215018800235268,-0.020966401705018733,0.02871880775937319,0.03132771743202889,0.5454545454545454,ENERGY:0.170|MATERIALS:0.100|STAPLES:0.090,DISCRETIONARY:-0.052|FINANCIALS:-0.027|TECH:-0.024,17.649999618530273,-0.053111577442859326,0.1298330875063119,0.175199819290753
2026-02-12,0.00538652437718623,-0.01316696057784128,0.006046519435847886,-0.030522126620795342,0.010620055894300373,0.023787016472141653,0.5454545454545454,ENERGY:0.123|STAPLES:0.085|MATERIALS:0.084,DISCRETIONARY:-0.050|FINANCIALS:-0.045|TECH:-0.038,20.81999969482422,-0.04363806811959259,0.13963766287066745,0.18503871904818978
