date,ticker,value
2025-05-29,GRMN,16
2025-05-29,INCY,5
2025-05-29,ISRG,2
2025-05-29,IVZ,37
2025-05-29,LULU,9
2025-05-29,MA,51
2025-05-29,MAS,1
2025-05-29,META,54
2025-05-29,RMD,1
2025-05-29,ROP,1
2025-05-29,SCHW,16
2025-05-29,UHS,2
2025-05-30,ADBE,138
2025-05-30,APH,0
2025-05-30,APP,1
2025-05-30,BKR,10
2025-05-30,BSX,1
2025-05-30,CMI,28
2025-05-30,COST,384
2025-05-30,DASH,25
2025-05-30,EME,3
2025-05-30,GRMN,8
2025-05-30,INCY,2
2025-05-30,ISRG,3
2025-05-30,IVZ,16
2025-05-30,LULU,11
2025-05-30,MA,51
2025-05-30,MAS,0
2025-05-30,META,38
2025-05-30,RMD,2
2025-05-30,ROP,0
2025-05-30,SCHW,16
2025-05-30,UHS,0
2025-05-31,ADBE,84
2025-05-31,APH,0
2025-05-31,APP,0
2025-05-31,BKR,3
2025-05-31,BSX,1
2025-05-31,CMI,4
2025-05-31,COST,48
2025-05-31,DASH,13
2025-05-31,EME,0
2025-05-31,GRMN,9
2025-05-31,INCY,1
2025-05-31,ISRG,2
2025-05-31,IVZ,12
2025-05-31,LULU,4
2025-05-31,MA,21
2025-05-31,MAS,0
2025-05-31,META,15
2025-05-31,RMD,0
2025-05-31,ROP,0
2025-05-31,SCHW,6
2025-05-31,UHS,0
2025-06-01,ADBE,103
2025-06-01,APH,1
2025-06-01,APP,1
2025-06-01,BKR,2
2025-06-01,BSX,0
2025-06-01,CMI,15
2025-06-01,COST,99
2025-06-01,DASH,6
2025-06-01,EME,0
2025-06-01,GRMN,7
2025-06-01,INCY,1
2025-06-01,ISRG,4
2025-06-01,IVZ,22
2025-06-01,LULU,9
2025-06-01,MA,29
2025-06-01,MAS,0
2025-06-01,META,35
2025-06-01,RMD,0
2025-06-01,ROP,0
2025-06-01,SCHW,36
2025-06-01,UHS,0
2025-06-02,ADBE,180
2025-06-02,APH,1
2025-06-02,APP,3
2025-06-02,BKR,14
2025-06-02,BSX,5
2025-06-02,BXC,3
2025-06-02,CMI,30
2025-06-02,COST,87
2025-06-02,DASH,21
2025-06-02,EME,1
2025-06-02,GRMN,25
2025-06-02,INCY,1
2025-06-02,ISRG,5
2025-06-02,IVZ,49
2025-06-02,LULU,17
2025-06-02,MA,74
2025-06-02,MAS,0
2025-06-02,META,53
2025-06-02,RMD,1
2025-06-02,ROP,1
2025-06-02,SCHW,21
2025-06-02,UHS,2
2025-06-03,ADBE,169
2025-06-03,APH,10
2025-06-03,APP,3
2025-06-03,BKR,7
2025-06-03,BSX,6
2025-06-03,BXC,2
2025-06-03,CMI,23
2025-06-03,COST,102
2025-06-03,DASH,57
2025-06-03,EME,1
2025-06-03,GRMN,18
2025-06-03,INCY,5
2025-06-03,ISRG,2
2025-06-03,IVZ,54
2025-06-03,LULU,18
2025-06-03,MA,74
2025-06-03,MAS,2
2025-06-03,META,118
2025-06-03,RMD,2
2025-06-03,ROP,0
2025-06-03,SCHW,21
2025-06-03,UHS,0
2025-06-04,ADBE,179
2025-06-04,APH,6
2025-06-04,APP,3
2025-06-04,ARGT,1
2025-06-04,BACHY,1
2025-06-04,BKR,5
2025-06-04,BSX,2
2025-06-04,CMI,21
2025-06-04,COST,96
2025-06-04,DASH,39
2025-06-04,EME,2
2025-06-04,GRMN,24
2025-06-04,INCY,2
2025-06-04,ISRG,2
2025-06-04,IVZ,49
2025-06-04,LULU,23
2025-06-04,MA,91
2025-06-04,MAS,0
2025-06-04,META,132
2025-06-04,RMD,3
2025-06-04,ROP,1
2025-06-04,SCHW,37
2025-06-04,UHS,0
2025-06-05,ADBE,184
2025-06-05,APH,0
2025-06-05,APP,1
2025-06-05,BACHY,1
2025-06-05,BKR,6
2025-06-05,BSX,5
2025-06-05,CMI,32
2025-06-05,COST,428
2025-06-05,DASH,38
2025-06-05,EME,0
2025-06-05,GRMN,14
2025-06-05,INCY,7
2025-06-05,ISRG,1
2025-06-05,IVZ,21
2025-06-05,LULU,36
2025-06-05,MA,49
2025-06-05,MAS,0
2025-06-05,META,75
2025-06-05,RMD,1
2025-06-05,ROP,0
2025-06-05,SCHW,14
2025-06-05,UHS,1
2025-06-06,ADBE,199
2025-06-06,APH,1
2025-06-06,APP,4
2025-06-06,BKR,8
2025-06-06,BSX,0
2025-06-06,BTU,1
2025-06-06,CLMT,1
2025-06-06,CMI,38
2025-06-06,COST,134
2025-06-06,DASH,35
2025-06-06,EME,0
2025-06-06,GRMN,22
2025-06-06,INCY,1
2025-06-06,ISRG,2
2025-06-06,IVZ,31
2025-06-06,LULU,123
2025-06-06,MA,41
2025-06-06,MAS,1
2025-06-06,META,34
2025-06-06,RMD,0
2025-06-06,ROP,0
2025-06-06,SCHW,21
2025-06-06,UHS,0
2025-06-07,ADBE,114
2025-06-07,APH,0
2025-06-07,APP,3
2025-06-07,BKR,3
2025-06-07,BSX,2
2025-06-07,CMI,25
2025-06-07,COST,87
2025-06-07,DASH,12
2025-06-07,EME,0
2025-06-07,GRMN,16
2025-06-07,INCY,2
2025-06-07,ISRG,5
2025-06-07,IVZ,29
2025-06-07,LULU,29
2025-06-07,MA,24
2025-06-07,MAS,5
2025-06-07,META,30
2025-06-07,RMD,0
2025-06-07,ROP,1
2025-06-07,SCHW,30
2025-06-07,UHS,1
2025-06-08,ADBE,70
2025-06-08,APH,0
2025-06-08,APP,2
2025-06-08,BKR,7
2025-06-08,BSX,0
2025-06-08,CMI,22
2025-06-08,COST,59
2025-06-08,DASH,7
2025-06-08,EME,2
2025-06-08,GRMN,7
2025-06-08,INCY,0
2025-06-08,ISRG,7
2025-06-08,IVZ,24
2025-06-08,LULU,6
2025-06-08,MA,15
2025-06-08,MAS,0
2025-06-08,META,26
2025-06-08,RMD,1
2025-06-08,ROP,1
2025-06-08,SCHW,9
2025-06-08,UHS,0
2025-06-09,ADBE,155
2025-06-09,APH,0
2025-06-09,APP,9
2025-06-09,BKR,11
2025-06-09,BSX,1
2025-06-09,BTU,1
2025-06-09,CMI,25
2025-06-09,COST,109
2025-06-09,DASH,35
2025-06-09,EME,2
2025-06-09,GRMN,12
2025-06-09,INCY,0
2025-06-09,ISRG,7
2025-06-09,IVZ,31
2025-06-09,LULU,53
2025-06-09,MA,58
2025-06-09,MAS,0
2025-06-09,META,36
2025-06-09,RMD,1
2025-06-09,ROP,0
2025-06-09,SCHW,27
2025-06-09,UHS,4
2025-06-10,ADBE,185
2025-06-10,APH,7
2025-06-10,APP,6
2025-06-10,BKR,6
2025-06-10,BSX,2
2025-06-10,BXC,1
2025-06-10,CMI,48
2025-06-10,COST,132
2025-06-10,DASH,30
2025-06-10,EME,0
2025-06-10,GRMN,14
2025-06-10,INCY,2
2025-06-10,ISRG,3
2025-06-10,IVZ,50
2025-06-10,LULU,13
2025-06-10,MA,89
2025-06-10,MAS,0
2025-06-10,META,62
2025-06-10,RMD,2
2025-06-10,ROP,0
2025-06-10,SCHW,34
2025-06-10,UHS,2
2025-06-11,ADBE,170
2025-06-11,APH,1
2025-06-11,APP,3
2025-06-11,BKR,7
2025-06-11,BSX,1
2025-06-11,CMI,33
2025-06-11,COST,138
2025-06-11,DASH,18
2025-06-11,EME,0
2025-06-11,GRMN,12
2025-06-11,INCY,0
2025-06-11,ISRG,3
2025-06-11,IVZ,22
2025-06-11,LULU,70
2025-06-11,MA,19
2025-06-11,MAS,0
2025-06-11,META,29
2025-06-11,RMD,0
2025-06-11,ROP,2
2025-06-11,SCHW,18
2025-06-11,UHS,0
2025-06-12,ADBE,94
2025-06-12,APH,1
2025-06-12,APP,3
2025-06-12,BKR,4
2025-06-12,BSX,2
2025-06-12,CMI,26
2025-06-12,COST,62
2025-06-12,DASH,28
2025-06-12,EME,0
2025-06-12,GAU,1
2025-06-12,GRMN,16
2025-06-12,INCY,2
2025-06-12,ISRG,2
2025-06-12,IVZ,7
2025-06-12,LULU,15
2025-06-12,MA,34
2025-06-12,MAS,0
2025-06-12,META,45
2025-06-12,RMD,1
2025-06-12,ROP,1
2025-06-12,SCHW,14
2025-06-12,UHS,1
2025-06-13,ADBE,218
2025-06-13,APH,0
2025-06-13,APP,2
2025-06-13,BKR,7
2025-06-13,BSX,2
2025-06-13,CLMT,1
2025-06-13,CMI,41
2025-06-13,COST,71
2025-06-13,DASH,34
2025-06-13,EME,1
2025-06-13,GRMN,18
2025-06-13,INCY,3
2025-06-13,ISRG,2
2025-06-13,IVZ,27
2025-06-13,LULU,7
2025-06-13,MA,63
2025-06-13,MAS,1
2025-06-13,META,41
2025-06-13,RMD,1
2025-06-13,ROP,1
2025-06-13,SCHW,29
2025-06-13,UHS,0
2025-06-14,ADBE,105
2025-06-14,APH,0
2025-06-14,APP,1
2025-06-14,BKR,4
2025-06-14,BSX,1
2025-06-14,CLMT,1
2025-06-14,CMI,54
2025-06-14,COST,36
2025-06-14,DASH,8
2025-06-14,EME,0
2025-06-14,GRMN,5
2025-06-14,INCY,0
2025-06-14,ISRG,1
2025-06-14,IVZ,25
2025-06-14,LULU,3
2025-06-14,MA,33
2025-06-14,MAS,0
2025-06-14,META,18
2025-06-14,RMD,0
2025-06-14,ROP,0
2025-06-14,SCHW,37
2025-06-14,UHS,1
2025-06-18,ARGT,1
2025-06-18,BACHY,1
2025-06-18,CLMT,1
2025-06-18,GAU,2
2025-06-19,BACHY,1
2025-06-20,BXC,1
2025-06-21,BTU,1
2025-06-22,BACHY,1
2025-06-22,GAU,1
2025-06-23,BTU,1
2025-06-24,BACHY,1
2025-06-24,BXC,1
2025-06-24,CLMT,1
2025-06-25,ARGT,1
2025-06-25,BACHY,1
2025-06-25,BTU,2
2025-06-25,BXC,1
2025-06-26,BACHY,1
2025-06-26,BTU,1
2025-06-26,BXC,1
2025-06-27,BXC,1
2025-06-27,CHEF,1
2025-06-27,GOLD,1
2025-06-29,BACHY,1
2025-06-29,CLMT,2
2025-06-30,ARGT,1
2025-06-30,BACHY,2
2025-06-30,BTU,3
2025-06-30,BXC,1
2025-06-30,CLMT,14
2025-07-01,BTU,1
2025-07-01,BXC,1
2025-07-02,ADBE,165
2025-07-02,APH,3
2025-07-02,APP,2
2025-07-02,BACHY,1
2025-07-02,BKR,3
2025-07-02,BSX,4
2025-07-02,BTU,1
2025-07-02,CMI,28
2025-07-02,COST,147
2025-07-02,DASH,34
2025-07-02,EME,0
2025-07-02,GRMN,9
2025-07-02,INCY,0
2025-07-02,ISRG,6
2025-07-02,IVZ,33
2025-07-02,LULU,72
2025-07-02,MA,59
2025-07-02,MAS,1
2025-07-02,META,57
2025-07-02,RMD,2
2025-07-02,ROP,1
2025-07-02,SCHW,37
2025-07-02,UHS,1
2025-07-03,ADBE,166
2025-07-03,APH,2
2025-07-03,APP,3
2025-07-03,ARGT,1
2025-07-03,BKR,5
2025-07-03,BSX,1
2025-07-03,BTU,1
2025-07-03,CMI,21
2025-07-03,COST,114
2025-07-03,DASH,26
2025-07-03,EME,0
2025-07-03,GRMN,14
2025-07-03,INCY,2
2025-07-03,ISRG,3
2025-07-03,IVZ,40
2025-07-03,LULU,63
2025-07-03,MA,51
2025-07-03,MAS,0
2025-07-03,META,49
2025-07-03,RMD,1
2025-07-03,ROP,0
2025-07-03,SCHW,13
2025-07-03,UHS,1
2025-07-04,ADBE,132
2025-07-04,APH,0
2025-07-04,APP,3
2025-07-04,BKR,8
2025-07-04,BSX,3
2025-07-04,BTU,1
2025-07-04,CMI,29
2025-07-04,COST,124
2025-07-04,DASH,12
2025-07-04,EME,0
2025-07-04,GRMN,18
2025-07-04,INCY,1
2025-07-04,ISRG,3
2025-07-04,IVZ,22
2025-07-04,LULU,17
2025-07-04,MA,50
2025-07-04,MAS,0
2025-07-04,META,38
2025-07-04,RMD,0
2025-07-04,ROP,1
2025-07-04,SCHW,17
2025-07-04,UHS,0
2025-07-05,ADBE,83
2025-07-05,APH,0
2025-07-05,APP,1
2025-07-05,BKR,0
2025-07-05,BSX,1
2025-07-05,CMI,11
2025-07-05,COST,49
2025-07-05,DASH,10
2025-07-05,EME,0
2025-07-05,GRMN,10
2025-07-05,INCY,0
2025-07-05,ISRG,2
2025-07-05,IVZ,15
2025-07-05,LULU,12
2025-07-05,MA,15
2025-07-05,MAS,1
2025-07-05,META,52
2025-07-05,RMD,1
2025-07-05,ROP,0
2025-07-05,SCHW,13
2025-07-05,UHS,0
2025-07-06,ADBE,101
2025-07-06,APH,0
2025-07-06,APP,2
2025-07-06,BKR,1
2025-07-06,BSX,0
2025-07-06,CMI,22
2025-07-06,COST,40
2025-07-06,DASH,4
2025-07-06,EME,1
2025-07-06,GRMN,18
2025-07-06,INCY,1
2025-07-06,ISRG,0
2025-07-06,IVZ,10
2025-07-06,LULU,7
2025-07-06,MA,22
2025-07-06,MAS,0
2025-07-06,META,68
2025-07-06,RMD,1
2025-07-06,ROP,0
2025-07-06,SCHW,13
2025-07-06,UHS,0
2025-07-07,ADBE,164
2025-07-07,APH,1
2025-07-07,APP,5
2025-07-07,BACHY,1
2025-07-07,BKR,8
2025-07-07,BSX,2
2025-07-07,CMI,35
2025-07-07,COST,108
2025-07-07,DASH,18
2025-07-07,EME,0
2025-07-07,GRMN,72
2025-07-07,INCY,3
2025-07-07,ISRG,1
2025-07-07,IVZ,27
2025-07-07,LULU,33
2025-07-07,MA,51
2025-07-07,MAS,1
2025-07-07,META,23
2025-07-07,RMD,1
2025-07-07,ROP,0
2025-07-07,SCHW,25
2025-07-07,UHS,2
2025-07-08,ADBE,300
2025-07-08,APH,3
2025-07-08,APP,3
2025-07-08,BACHY,1
2025-07-08,BKR,3
2025-07-08,BSX,3
2025-07-08,BTU,1
2025-07-08,CHEF,1
2025-07-08,CMI,26
2025-07-08,COST,135
2025-07-08,DASH,86
2025-07-08,EME,0
2025-07-08,GAU,1
2025-07-08,GRMN,55
2025-07-08,INCY,0
2025-07-08,ISRG,5
2025-07-08,IVZ,38
2025-07-08,LULU,33
2025-07-08,MA,42
2025-07-08,MAS,0
2025-07-08,META,52
2025-07-08,RMD,0
2025-07-08,ROP,0
2025-07-08,SCHW,18
2025-07-08,UHS,1
2025-07-09,ADBE,157
2025-07-09,APH,0
2025-07-09,APP,4
2025-07-09,BKR,5
2025-07-09,BSX,5
2025-07-09,CHEF,2
2025-07-09,CMI,17
2025-07-09,COST,46
2025-07-09,DASH,52
2025-07-09,EME,2
2025-07-09,GAU,1
2025-07-09,GRMN,23
2025-07-09,INCY,2
2025-07-09,ISRG,4
2025-07-09,IVZ,23
2025-07-09,LULU,9
2025-07-09,MA,41
2025-07-09,MAS,1
2025-07-09,META,39
2025-07-09,RMD,1
2025-07-09,ROP,0
2025-07-09,SCHW,15
2025-07-09,UHS,0
2025-07-10,ADBE,144
2025-07-10,APH,1
2025-07-10,APP,2
2025-07-10,BACHY,1
2025-07-10,BKR,4
2025-07-10,BSX,6
2025-07-10,CHEF,2
2025-07-10,CMI,32
2025-07-10,COST,95
2025-07-10,DASH,38
2025-07-10,EME,1
2025-07-10,GRMN,65
2025-07-10,INCY,1
2025-07-10,ISRG,1
2025-07-10,IVZ,31
2025-07-10,LULU,14
2025-07-10,MA,54
2025-07-10,MAS,0
2025-07-10,META,61
2025-07-10,RMD,1
2025-07-10,ROP,1
2025-07-10,SCHW,20
2025-07-10,UHS,1
2025-07-11,ADBE,184
2025-07-11,APH,2
2025-07-11,APP,0
2025-07-11,BACHY,2
2025-07-11,BKR,8
2025-07-11,BSX,3
2025-07-11,CLMT,1
2025-07-11,CMI,27
2025-07-11,COST,80
2025-07-11,DASH,45
2025-07-11,EME,0
2025-07-11,GRMN,33
2025-07-11,INCY,2
2025-07-11,ISRG,0
2025-07-11,IVZ,23
2025-07-11,LULU,14
2025-07-11,MA,52
2025-07-11,MAS,0
2025-07-11,META,50
2025-07-11,RMD,2
2025-07-11,ROP,0
2025-07-11,SCHW,27
2025-07-11,UHS,1
2025-07-12,ADBE,96
2025-07-12,APH,1
2025-07-12,APP,1
2025-07-12,ARGT,1
2025-07-12,BKR,9
2025-07-12,BSX,0
2025-07-12,BTU,1
2025-07-12,CMI,45
2025-07-12,COST,56
2025-07-12,DASH,25
2025-07-12,EME,0
2025-07-12,GRMN,14
2025-07-12,INCY,4
2025-07-12,ISRG,1
2025-07-12,IVZ,8
2025-07-12,LULU,9
2025-07-12,MA,35
2025-07-12,MAS,0
2025-07-12,META,75
2025-07-12,RMD,3
2025-07-12,ROP,0
2025-07-12,SCHW,10
2025-07-12,UHS,1
2025-07-13,ADBE,85
2025-07-13,APH,0
2025-07-13,APP,1
2025-07-13,BKR,4
2025-07-13,BSX,0
2025-07-13,CMI,18
2025-07-13,COST,33
2025-07-13,DASH,10
2025-07-13,EME,0
2025-07-13,GRMN,4
2025-07-13,INCY,2
2025-07-13,ISRG,1
2025-07-13,IVZ,10
2025-07-13,LULU,3
2025-07-13,MA,22
2025-07-13,MAS,0
2025-07-13,META,79
2025-07-13,RMD,0
2025-07-13,ROP,0
2025-07-13,SCHW,4
2025-07-13,UHS,0
2025-07-14,ADBE,111
2025-07-14,APH,2
2025-07-14,APP,5
2025-07-14,BACHY,1
2025-07-14,BKR,6
2025-07-14,BSX,4
2025-07-14,BTU,2
2025-07-14,CMI,37
2025-07-14,COST,58
2025-07-14,DASH,21
2025-07-14,EME,0
2025-07-14,GAU,1
2025-07-14,GRMN,12
2025-07-14,INCY,4
2025-07-14,ISRG,1
2025-07-14,IVZ,21
2025-07-14,LULU,20
2025-07-14,MA,49
2025-07-14,MAS,0
2025-07-14,META,45
2025-07-14,RMD,0
2025-07-14,ROP,0
2025-07-14,SCHW,18
2025-07-14,UHS,1
2025-07-15,ADBE,188
2025-07-15,APH,2
2025-07-15,APP,4
2025-07-15,BKR,3
2025-07-15,BSX,4
2025-07-15,BTU,3
2025-07-15,CMI,41
2025-07-15,COST,70
2025-07-15,DASH,22
2025-07-15,EME,1
2025-07-15,GRMN,31
2025-07-15,INCY,10
2025-07-15,ISRG,3
2025-07-15,IVZ,34
2025-07-15,LULU,19
2025-07-15,MA,149
2025-07-15,MAS,2
2025-07-15,META,36
2025-07-15,RMD,3
2025-07-15,ROP,0
2025-07-15,SCHW,51
2025-07-15,UHS,0
2025-07-16,ADBE,202
2025-07-16,APH,1
2025-07-16,APP,1
2025-07-16,BKR,8
2025-07-16,BSX,3
2025-07-16,BXC,1
2025-07-16,CHEF,1
2025-07-16,CMI,24
2025-07-16,COST,54
2025-07-16,DASH,22
2025-07-16,EME,0
2025-07-16,GRMN,26
2025-07-16,INCY,0
2025-07-16,ISRG,2
2025-07-16,IVZ,32
2025-07-16,LULU,16
2025-07-16,MA,80
2025-07-16,MAS,0
2025-07-16,META,54
2025-07-16,RMD,2
2025-07-16,ROP,0
2025-07-16,SCHW,37
2025-07-16,UHS,0
2025-07-17,ADBE,142
2025-07-17,APH,1
2025-07-17,APP,1
2025-07-17,BKR,2
2025-07-17,BSX,1
2025-07-17,BTU,1
2025-07-17,CMI,16
2025-07-17,COST,47
2025-07-17,DASH,16
2025-07-17,EME,1
2025-07-17,GRMN,9
2025-07-17,INCY,4
2025-07-17,ISRG,0
2025-07-17,IVZ,17
2025-07-17,LULU,10
2025-07-17,MA,49
2025-07-17,MAS,1
2025-07-17,META,64
2025-07-17,RMD,0
2025-07-17,ROP,0
2025-07-17,SCHW,15
2025-07-17,UHS,0
2025-07-18,ADBE,192
2025-07-18,APH,10
2025-07-18,APP,3
2025-07-18,BKR,14
2025-07-18,BSX,3
2025-07-18,BTU,1
2025-07-18,BXC,3
2025-07-18,CHEF,2
2025-07-18,CLMT,1
2025-07-18,CMI,26
2025-07-18,COST,57
2025-07-18,DASH,27
2025-07-18,EME,1
2025-07-18,GRMN,11
2025-07-18,INCY,0
2025-07-18,ISRG,3
2025-07-18,IVZ,43
2025-07-18,LULU,13
2025-07-18,MA,83
2025-07-18,MAS,0
2025-07-18,META,124
2025-07-18,RMD,2
2025-07-18,ROP,0
2025-07-18,SCHW,54
2025-07-18,UHS,2
2025-07-19,ADBE,124
2025-07-19,APH,2
2025-07-19,APP,4
2025-07-19,BKR,11
2025-07-19,BSX,1
2025-07-19,CMI,13
2025-07-19,COST,47
2025-07-19,DASH,27
2025-07-19,EME,0
2025-07-19,GRMN,14
2025-07-19,INCY,0
2025-07-19,ISRG,0
2025-07-19,IVZ,22
2025-07-19,LULU,6
2025-07-19,MA,35
2025-07-19,MAS,2
2025-07-19,META,103
2025-07-19,RMD,1
2025-07-19,ROP,2
2025-07-19,SCHW,31
2025-07-19,UHS,0
2025-07-20,ADBE,72
2025-07-20,APH,1
2025-07-20,APP,2
2025-07-20,BACHY,1
2025-07-20,BKR,4
2025-07-20,BSX,2
2025-07-20,CMI,29
2025-07-20,COST,301
2025-07-20,DASH,22
2025-07-20,EME,0
2025-07-20,GRMN,10
2025-07-20,INCY,0
2025-07-20,ISRG,4
2025-07-20,IVZ,11
2025-07-20,LULU,3
2025-07-20,MA,22
2025-07-20,MAS,0
2025-07-20,META,32
2025-07-20,RMD,0
2025-07-20,ROP,2
2025-07-20,SCHW,8
2025-07-20,UHS,1
2025-07-21,ADBE,149
2025-07-21,APH,2
2025-07-21,APP,9
2025-07-21,BKR,22
2025-07-21,BSX,8
2025-07-21,BXC,1
2025-07-21,CMI,21
2025-07-21,COST,382
2025-07-21,DASH,19
2025-07-21,EME,0
2025-07-21,GRMN,26
2025-07-21,INCY,2
2025-07-21,ISRG,6
2025-07-21,IVZ,31
2025-07-21,LULU,4
2025-07-21,MA,31
2025-07-21,MAS,0
2025-07-21,META,37
2025-07-21,RMD,0
2025-07-21,ROP,4
2025-07-21,SCHW,15
2025-07-21,UHS,0
2025-07-22,ADBE,195
2025-07-22,APH,2
2025-07-22,APP,11
2025-07-22,BKR,19
2025-07-22,BSX,12
2025-07-22,BTU,1
2025-07-22,BXC,1
2025-07-22,CHEF,1
2025-07-22,CMI,21
2025-07-22,COST,223
2025-07-22,DASH,17
2025-07-22,EME,0
2025-07-22,GRMN,22
2025-07-22,INCY,0
2025-07-22,ISRG,17
2025-07-22,IVZ,56
2025-07-22,LULU,9
2025-07-22,MA,48
2025-07-22,MAS,1
2025-07-22,META,57
2025-07-22,RMD,0
2025-07-22,ROP,2
2025-07-22,SCHW,38
2025-07-22,UHS,1
2025-07-23,ADBE,162
2025-07-23,APH,12
2025-07-23,APP,4
2025-07-23,BKR,7
2025-07-23,BSX,11
2025-07-23,BTU,1
2025-07-23,CHEF,1
2025-07-23,CMI,17
2025-07-23,COST,137
2025-07-23,DASH,63
2025-07-23,EME,1
2025-07-23,FNV,1
2025-07-23,GRMN,14
2025-07-23,INCY,0
2025-07-23,ISRG,4
2025-07-23,IVZ,43
2025-07-23,LULU,8
2025-07-23,MA,59
2025-07-23,MAS,1
2025-07-23,META,31
2025-07-23,RMD,1
2025-07-23,ROP,1
2025-07-23,SCHW,59
2025-07-23,UHS,1
2025-07-24,ADBE,150
2025-07-24,AOS,11
2025-07-24,APH,4
2025-07-24,APP,1
2025-07-24,BKR,7
2025-07-24,BSX,4
2025-07-24,BTU,1
2025-07-24,CMI,12
2025-07-24,COST,114
2025-07-24,DASH,24
2025-07-24,EME,1
2025-07-24,GAU,1
2025-07-24,GRMN,10
2025-07-24,INCY,2
2025-07-24,ISRG,2
2025-07-24,IVZ,22
2025-07-24,LULU,14
2025-07-24,MA,49
2025-07-24,MAS,1
2025-07-24,META,33
2025-07-24,RMD,0
2025-07-24,ROP,0
2025-07-24,SCHW,9
2025-07-24,UHS,0
2025-07-25,ADBE,182
2025-07-25,AOS,6
2025-07-25,APH,3
2025-07-25,APP,3
2025-07-25,BACHY,1
2025-07-25,BKR,17
2025-07-25,BSX,4
2025-07-25,BTU,2
2025-07-25,BXC,1
2025-07-25,CMI,19
2025-07-25,COST,55
2025-07-25,DASH,19
2025-07-25,EME,1
2025-07-25,GRMN,18
2025-07-25,INCY,1
2025-07-25,ISRG,5
2025-07-25,IVZ,19
2025-07-25,LULU,20
2025-07-25,MA,41
2025-07-25,MAS,0
2025-07-25,META,34
2025-07-25,RMD,2
2025-07-25,ROP,1
2025-07-25,SCHW,14
2025-07-25,UHS,2
2025-07-26,ADBE,134
2025-07-26,AOS,1
2025-07-26,APH,2
2025-07-26,APP,2
2025-07-26,BKR,2
2025-07-26,BSX,2
2025-07-26,CMI,8
2025-07-26,COST,76
2025-07-26,DASH,11
2025-07-26,EME,1
2025-07-26,GRMN,5
2025-07-26,INCY,3
2025-07-26,ISRG,2
2025-07-26,IVZ,40
2025-07-26,LULU,3
2025-07-26,MA,31
2025-07-26,MAS,0
2025-07-26,META,28
2025-07-26,RMD,2
2025-07-26,ROP,2
2025-07-26,SCHW,9
2025-07-26,UHS,1
2025-07-27,ADBE,83
2025-07-27,AOS,2
2025-07-27,APH,1
2025-07-27,APP,1
2025-07-27,BKR,5
2025-07-27,BSX,5
2025-07-27,CHEF,1
2025-07-27,CMI,6
2025-07-27,COST,94
2025-07-27,DASH,14
2025-07-27,EME,1
2025-07-27,GAU,1
2025-07-27,GRMN,8
2025-07-27,INCY,1
2025-07-27,ISRG,2
2025-07-27,IVZ,67
2025-07-27,LULU,9
2025-07-27,MA,31
2025-07-27,MAS,1
2025-07-27,META,38
2025-07-27,RMD,2
2025-07-27,ROP,2
2025-07-27,SCHW,23
2025-07-27,UHS,2
2025-07-28,ADBE,182
2025-07-28,AOS,3
2025-07-28,APH,2
2025-07-28,APP,2
2025-07-28,ARGT,2
2025-07-28,BKR,7
2025-07-28,BSX,8
2025-07-28,BXC,2
2025-07-28,CHEF,1
2025-07-28,CLMT,3
2025-07-28,CMI,23
2025-07-28,COST,55
2025-07-28,DASH,49
2025-07-28,EME,0
2025-07-28,GRMN,17
2025-07-28,INCY,2
2025-07-28,ISRG,2
2025-07-28,IVZ,45
2025-07-28,LULU,5
2025-07-28,MA,94
2025-07-28,MAS,0
2025-07-28,META,124
2025-07-28,RMD,4
2025-07-28,ROP,3
2025-07-28,SCHW,33
2025-07-28,UHS,5
2025-07-29,ADBE,176
2025-07-29,AOS,1
2025-07-29,APH,6
2025-07-29,APP,2
2025-07-29,BKR,31
2025-07-29,BSX,7
2025-07-29,BTU,2
2025-07-29,BXC,6
2025-07-29,CMI,31
2025-07-29,COST,92
2025-07-29,DASH,32
2025-07-29,EME,3
2025-07-29,GRMN,10
2025-07-29,INCY,4
2025-07-29,ISRG,7
2025-07-29,IVZ,42
2025-07-29,LULU,22
2025-07-29,MA,62
2025-07-29,MAS,1
2025-07-29,META,142
2025-07-29,RMD,3
2025-07-29,ROP,1
2025-07-29,SCHW,11
2025-07-29,UHS,2
2025-07-30,ADBE,208
2025-07-30,AOS,1
2025-07-30,APH,3
2025-07-30,APP,1
2025-07-30,BKR,16
2025-07-30,BSX,3
2025-07-30,BTU,1
2025-07-30,BXC,3
2025-07-30,CHEF,9
2025-07-30,CMI,24
2025-07-30,COST,126
2025-07-30,DASH,31
2025-07-30,EME,1
2025-07-30,GRMN,20
2025-07-30,INCY,4
2025-07-30,ISRG,2
2025-07-30,IVZ,28
2025-07-30,LULU,5
2025-07-30,MA,43
2025-07-30,MAS,1
2025-07-30,META,116
2025-07-30,RMD,0
2025-07-30,ROP,1
2025-07-30,SCHW,17
2025-07-30,UHS,3
2025-07-31,ADBE,171
2025-07-31,AOS,2
2025-07-31,APH,1
2025-07-31,APP,1
2025-07-31,ARGT,1
2025-07-31,BACHY,1
2025-07-31,BKR,12
2025-07-31,BSX,5
2025-07-31,BTU,11
2025-07-31,BXC,2
2025-07-31,CHEF,3
2025-07-31,CMI,25
2025-07-31,COST,91
2025-07-31,DASH,17
2025-07-31,EME,4
2025-07-31,GRMN,15
2025-07-31,INCY,6
2025-07-31,ISRG,1
