as_of_date,opened_date,closed_date,status,close_reason,symbol,entry_price,last_price,days_open,expected_alpha_20d_pct,expected_alpha_90d_pct,expected_alpha_to_date_pct,realized_return_pct,alpha_vs_expected_pct,source_file
2026-03-25,2026-03-08,,OPEN,,PLTR,157.1600,154.7800,17,1.09,2.53,0.9265,-1.5144,-2.4409,2026-03-07-final-top5.csv
2026-03-25,2026-03-08,,OPEN,,APP,502.1400,435.9100,17,0.96,2.23,0.8160,-13.1895,-14.0055,2026-03-07-final-top5.csv
2026-03-25,2026-03-08,,OPEN,,NEM,116.2900,99.0200,17,0.84,1.96,0.7140,-14.8508,-15.5648,2026-03-07-final-top5.csv
2026-03-25,2026-03-08,,OPEN,,FIX,1279.0600,1461.5200,17,0.77,1.8,0.6545,14.2652,13.6107,2026-03-07-final-top5.csv
2026-03-25,2026-03-08,,OPEN,,TTD,29.2800,22.3400,17,0.49,1.15,0.4165,-23.7022,-24.1187,2026-03-07-final-top5.csv
2026-03-25,2026-03-16,,OPEN,,NVDA,180.2500,175.2000,9,2.26,5.27,1.0170,-2.8017,-3.8187,2026-03-16-final-top5.csv
2026-03-25,2026-03-25,,OPEN,,LULU,160.9500,160.9500,0,0.98,2.29,0.0000,0.0000,0.0000,2026-03-25-final-top5.csv
2026-03-25,2026-03-25,,OPEN,,INCY,90.6200,90.6200,0,0.95,2.23,0.0000,0.0000,0.0000,2026-03-25-final-top5.csv
2026-03-25,2026-03-25,,OPEN,,AOS,65.4500,65.4500,0,0.92,2.15,0.0000,0.0000,0.0000,2026-03-25-final-top5.csv
