as_of_date,opened_date,closed_date,status,close_reason,symbol,entry_price,last_price,days_open,expected_alpha_20d_pct,expected_alpha_90d_pct,expected_alpha_to_date_pct,realized_return_pct,alpha_vs_expected_pct,source_file
2026-03-20,2026-03-08,,OPEN,,PLTR,157.1600,155.6800,12,1.09,2.53,0.6540,-0.9417,-1.5957,2026-03-07-final-top5.csv
2026-03-20,2026-03-08,,OPEN,,APP,502.1400,439.9200,12,0.96,2.23,0.5760,-12.3910,-12.9670,2026-03-07-final-top5.csv
2026-03-20,2026-03-08,,OPEN,,NEM,116.2900,99.2000,12,0.84,1.96,0.5040,-14.6960,-15.2000,2026-03-07-final-top5.csv
2026-03-20,2026-03-08,,OPEN,,FIX,1279.0600,1444.6000,12,0.77,1.8,0.4620,12.9423,12.4803,2026-03-07-final-top5.csv
2026-03-20,2026-03-08,,OPEN,,TTD,29.2800,23.5100,12,0.49,1.15,0.2940,-19.7063,-20.0003,2026-03-07-final-top5.csv
2026-03-20,2026-03-16,,OPEN,,NVDA,180.2500,178.5600,4,2.26,5.27,0.4520,-0.9376,-1.3896,2026-03-16-final-top5.csv
